 51 2190.017563 2.879E-19 1.801E+01.05610.060  299.76560.73-.002580              1              0                    R 12      475663 510 5 5 1 1    27.0   25.0,0.0695,0.0471,0.66,0.58
 51 2191.495919 1.747E-24 3.668E+01.04960.053 3022.08730.67-.002416              2              1                    R 21      475623 510 5 5 1 8    45.0   43.0,0.0688,0.0462,0.6,0.54
 51 2191.896867 1.067E-30 5.545E+01.04380.046 6126.46910.67-.002993              3              2                    R 31      475663 510 5 5 1 8    65.0   63.0,0.0679,0.0454,0.53,0.52
 51 2193.359157 2.437E-19 1.815E+01.05530.059  349.69750.72-.002590              1              0                    R 13      475663 510 5 5 1 1    29.0   27.0,0.0694,0.0471,0.66,0.57
 51 2194.439462 6.149E-31 5.569E+01.04320.046 6246.46950.67-.003043              3              2                    R 32      475663 510 5 5 1 8    67.0   65.0,0.0678,0.0454,0.52,0.52
 51 2194.463759 1.219E-24 3.688E+01.04900.052 3105.64790.67-.002479              2              1                    R 22      475623 510 5 5 1 8    47.0   45.0,0.0687,0.0461,0.59,0.54
 51 2196.663693 2.015E-19 1.829E+01.05450.059  403.46120.71-.002640              1              0                    R 14      475663 510 5 5 1 1    31.0   29.0,0.0694,0.047,0.66,0.57
 51 2196.942226 3.478E-31 5.593E+01.04270.045 6370.16770.67-.003092              3              2                    R 33      475663 510 5 5 1 8    69.0   67.0,0.0677,0.0454,0.52,0.52
 51 2197.393227 8.338E-25 3.707E+01.04830.051 3192.98150.67-.002540              2              1                    R 23      475623 510 5 5 1 8    49.0   47.0,0.0686,0.0459,0.58,0.53
 51 2199.405015 1.931E-31 5.616E+01.04220.045 6497.55860.67-.003140              3              2                    R 34      475663 510 5 5 1 8    71.0   69.0,0.0675,0.0453,0.51,0.52
 51 2199.931023 1.627E-19 1.841E+01.05380.058  461.05440.70-.002690              1              0                    R 15      475663 510 5 5 1 1    33.0   31.0,0.0693,0.0469,0.65,0.56
 51 2200.284176 5.587E-25 3.727E+01.04770.051 3284.08460.67-.002601              2              1                    R 24      475623 510 5 5 1 8    51.0   49.0,0.0685,0.0459,0.57,0.53
 51 2201.827683 1.052E-31 5.640E+01.04170.044 6628.63740.67-.003187              3              2                    R 35      475663 510 5 5 1 8    73.0   71.0,0.0674,0.0453,0.51,0.52
 51 2203.136460 3.670E-25 3.746E+01.04710.050 3378.95370.67-.002661              2              1                    R 25      475623 510 5 5 1 8    53.0   51.0,0.0684,0.0458,0.57,0.53
 51 2203.161001 1.285E-19 1.853E+01.05310.057  522.47510.69-.002740              1              0                    R 16      475663 510 5 5 1 1    35.0   33.0,0.0692,0.0468,0.65,0.56
 51 2205.949934 2.364E-25 3.764E+01.04650.049 3477.58510.67-.002719              2              1                    R 26      475623 510 5 5 1 8    55.0   53.0,0.0684,0.0457,0.56,0.53
 51 2206.353482 9.927E-20 1.865E+01.05240.056  587.72090.68-.002870              1              0                    R 17      475663 510 5 5 1 1    37.0   35.0,0.0692,0.0467,0.64,0.56
 51 2208.724452 1.493E-25 3.783E+01.04600.049 3579.97510.67-.002777              2              1                    R 27      475623 510 5 5 1 8    57.0   55.0,0.0683,0.0456,0.55,0.53
 51 2209.508319 7.504E-20 1.877E+01.05170.055  656.78920.67-.002650              1              0                    R 18      475663 510 5 5 1 1    39.0   37.0,0.0691,0.0465,0.63,0.55
 51 2211.459869 9.246E-26 3.801E+01.04540.048 3686.11980.67-.002833              2              1                    R 28      475623 510 5 5 1 8    59.0   57.0,0.0682,0.0456,0.55,0.52
 51 2212.625365 5.553E-20 1.887E+01.05100.054  729.67740.67-.002790              1              0                    R 19      475663 510 5 5 1 1    41.0   39.0,0.069,0.0464,0.62,0.55
 51 2214.156039 5.616E-26 3.819E+01.04480.047 3796.01490.67-.002887              2              1                    R 29      475623 510 5 5 1 8    61.0   59.0,0.0681,0.0455,0.54,0.52
 51 2215.704476 4.023E-20 1.898E+01.05030.053  806.38280.67-.003130              1              0                    R 20      475623 510 5 5 1 1    43.0   41.0,0.0689,0.0463,0.61,0.54
 51 2216.812816 3.346E-26 3.837E+01.04430.047 3909.65620.67-.002941              2              1                    R 30      475623 510 5 5 1 8    63.0   61.0,0.068,0.0455,0.53,0.52
 51 2218.745505 2.855E-20 1.909E+01.04960.053  886.90240.67-.003140              1              0                    R 21      475623 510 5 5 1 1    45.0   43.0,0.0688,0.0462,0.6,0.54
 51 2219.430056 1.955E-26 3.854E+01.04380.046 4027.03950.67-.002993              2              1                    R 31      475623 510 5 5 1 8    65.0   63.0,0.0679,0.0454,0.53,0.52
 51 2221.748306 1.985E-20 1.920E+01.04900.052  971.23320.67-.002780              1              0                    R 22      475623 510 5 5 1 1    47.0   45.0,0.0687,0.0461,0.59,0.54
 51 2222.007612 1.121E-26 3.871E+01.04320.046 4148.16010.67-.003043              2              1                    R 32      475623 510 5 5 1 8    67.0   65.0,0.0678,0.0454,0.52,0.52
 51 2224.545341 6.306E-27 3.889E+01.04270.045 4273.01330.67-.003092              2              1                    R 33      475623 510 5 5 1 8    69.0   67.0,0.0677,0.0454,0.52,0.52
 51 2224.712734 1.351E-20 1.931E+01.04830.051 1059.37180.67-.002880              1              0                    R 23      475623 510 5 5 1 1    49.0   47.0,0.0686,0.0459,0.58,0.53
 51 2227.043097 3.480E-27 3.905E+01.04220.045 4401.59430.67-.003140              2              1                    R 34      475623 510 5 5 1 8    71.0   69.0,0.0675,0.0453,0.51,0.52
 51 2227.638643 9.022E-21 1.940E+01.04770.051 1151.31500.67-.002601              1              0                    R 24      475623 510 5 5 1 8    51.0   49.0,0.0685,0.0459,0.57,0.53
 51 2229.500734 1.885E-27 3.922E+01.04170.044 4533.89830.67-.003187              2              1                    R 35      475623 510 5 5 1 8    73.0   71.0,0.0674,0.0453,0.51,0.52
 51 2230.525888 5.902E-21 1.950E+01.04710.050 1247.05920.67-.002661              1              0                    R 25      475623 510 5 5 1 8    53.0   51.0,0.0684,0.0458,0.57,0.53
 51 2231.918108 1.002E-27 3.938E+01.04130.044 4669.92000.67-.003232              2              1                    R 36      475623 510 5 5 1 8    75.0   73.0,0.0673,0.0452,0.5,0.52
 51 2233.374323 3.785E-21 1.960E+01.04650.049 1346.60080.67-.002719              1              0                    R 26      475623 510 5 5 1 8    55.0   53.0,0.0684,0.0457,0.56,0.53
 51 2234.295073 5.224E-28 3.954E+01.04080.043 4809.65410.67-.003276              2              1                    R 37      475623 510 5 5 1 8    77.0   75.0,0.0672,0.0452,0.5,0.52
 51 2236.183803 2.379E-21 1.970E+01.04600.049 1449.93590.67-.002777              1              0                    R 27      475623 510 5 5 1 8    57.0   55.0,0.0683,0.0456,0.55,0.53
 51 2236.631486 2.674E-28 3.970E+01.04030.043 4953.09540.67-.003318              2              1                    R 38      475623 510 5 5 1 8    79.0   77.0,0.0671,0.0452,0.49,0.52
 51 2238.927200 1.344E-28 3.986E+01.03990.042 5100.23820.67-.003360              2              1                    R 39      475623 510 5 5 1 8    81.0   79.0,0.067,0.0452,0.49,0.52
 51 2238.954182 1.467E-21 1.980E+01.04540.048 1557.06070.67-.002833              1              0                    R 28      475623 510 5 5 1 8    59.0   57.0,0.0682,0.0456,0.55,0.52
 51 2241.182072 6.626E-29 4.001E+01.03950.042 5251.07690.67-.003400              2              1                    R 40      475623 510 5 5 1 8    83.0   81.0,0.0669,0.0451,0.48,0.52
 51 2241.685315 8.865E-22 1.989E+01.04480.047 1667.97090.67-.002887              1              0                    R 29      475623 510 5 5 1 8    61.0   59.0,0.0681,0.0455,0.54,0.52
 51 2243.395957 3.208E-29 4.016E+01.03900.041 5405.60560.67-.003439              2              1                    R 41      475623 510 5 5 1 8    85.0   83.0,0.0668,0.0451,0.48,0.52
 51 2244.377056 5.255E-22 1.998E+01.04430.047 1782.66240.67-.002941              1              0                    R 30      475623 510 5 5 1 8    63.0   61.0,0.068,0.0455,0.53,0.52
 51 2245.568710 1.524E-29 4.032E+01.03860.041 5563.81840.67-.003476              2              1                    R 42      475623 510 5 5 1 8    87.0   85.0,0.0667,0.0451,0.47,0.52
 51 2247.029262 3.055E-22 2.007E+01.04380.046 1901.13080.67-.002993              1              0                    R 31      475623 510 5 5 1 8    65.0   63.0,0.0679,0.0454,0.53,0.52
 51 2247.700187 7.112E-30 4.046E+01.03820.040 5725.70900.67-.003513              2              1                    R 43      475623 510 5 5 1 8    89.0   87.0,0.0666,0.0451,0.47,0.52
 51 2249.641788 1.742E-22 2.017E+01.04320.046 2023.37150.67-.003043              1              0                    R 32      475623 510 5 5 1 8    67.0   65.0,0.0678,0.0454,0.52,0.52
 51 2249.790242 3.258E-30 4.061E+01.03780.040 5891.27140.67-.003549              2              1                    R 44      475623 510 5 5 1 8    91.0   89.0,0.0665,0.0451,0.47,0.52
 51 2251.838733 1.465E-30 4.076E+01.03740.040 6060.49900.67-.003583              2              1                    R 45      475623 510 5 5 1 8    93.0   91.0,0.0664,0.045,0.46,0.52
 51 2252.214487 9.745E-23 2.026E+01.04270.045 2149.37990.67-.003092              1              0                    R 33      475623 510 5 5 1 8    69.0   67.0,0.0677,0.0454,0.52,0.52
 51 2253.845514 6.470E-31 4.091E+01.03700.039 6233.38530.67-.003617              2              1                    R 46      475623 510 5 5 1 8    95.0   93.0,0.0663,0.045,0.46,0.52
 51 2254.747216 5.348E-23 2.034E+01.04220.045 2279.15110.67-.003140              1              0                    R 34      475623 510 5 5 1 8    71.0   69.0,0.0675,0.0453,0.51,0.52
 51 2255.810441 2.806E-31 4.104E+01.03660.039 6409.92360.67-.003649              2              1                    R 47      475623 510 5 5 1 8    97.0   95.0,0.0662,0.045,0.45,0.52
 51 2257.239829 2.879E-23 2.043E+01.04170.044 2412.68010.67-.003187              1              0                    R 35      475623 510 5 5 1 8    73.0   71.0,0.0674,0.0453,0.51,0.52
 51 2257.733370 1.195E-31 4.118E+01.03620.038 6590.10710.67-.003681              2              1                    R 48      475623 510 5 5 1 8    99.0   97.0,0.066,0.045,0.45,0.52
 51 2259.692183 1.521E-23 2.052E+01.04130.044 2549.96200.67-.003232              1              0                    R 36      475623 510 5 5 1 8    75.0   73.0,0.0673,0.0452,0.5,0.52
 51 2262.104132 7.883E-24 2.060E+01.04080.043 2690.99130.67-.003276              1              0                    R 37      475623 510 5 5 1 8    77.0   75.0,0.0672,0.0452,0.5,0.52
 51 2264.475532 4.009E-24 2.069E+01.04030.043 2835.76270.67-.003318              1              0                    R 38      475623 510 5 5 1 8    79.0   77.0,0.0671,0.0452,0.49,0.52
 51 2266.806239 2.001E-24 2.078E+01.03990.042 2984.27070.67-.003360              1              0                    R 39      475623 510 5 5 1 8    81.0   79.0,0.067,0.0452,0.49,0.52
 51 2269.096108 9.800E-25 2.085E+01.03950.042 3136.50950.67-.003400              1              0                    R 40      475623 510 5 5 1 8    83.0   81.0,0.0669,0.0451,0.48,0.52
 51 2271.344996 4.713E-25 2.093E+01.03900.041 3292.47340.67-.003439              1              0                    R 41      475623 510 5 5 1 8    85.0   83.0,0.0668,0.0451,0.48,0.52
 51 2273.552757 2.224E-25 2.102E+01.03860.041 3452.15630.67-.003476              1              0                    R 42      475623 510 5 5 1 8    87.0   85.0,0.0667,0.0451,0.47,0.52
 51 2275.719249 1.030E-25 2.110E+01.03820.040 3615.55210.67-.003513              1              0                    R 43      475623 510 5 5 1 8    89.0   87.0,0.0666,0.0451,0.47,0.52
 51 2277.844326 4.683E-26 2.118E+01.03780.040 3782.65460.67-.003549              1              0                    R 44      475623 510 5 5 1 8    91.0   89.0,0.0665,0.0451,0.47,0.52
 51 2279.927846 2.090E-26 2.126E+01.03740.040 3953.45740.67-.003583              1              0                    R 45      475623 510 5 5 1 8    93.0   91.0,0.0664,0.045,0.46,0.52
 51 2281.969664 9.160E-27 2.132E+01.03700.039 4127.95390.67-.003617              1              0                    R 46      475623 510 5 5 1 8    95.0   93.0,0.0663,0.045,0.46,0.52
 51 2283.969636 3.941E-27 2.140E+01.03660.039 4306.13750.67-.003649              1              0                    R 47      475623 510 5 5 1 8    97.0   95.0,0.0662,0.045,0.45,0.52
 51 2285.927619 1.665E-27 2.148E+01.03620.038 4488.00120.67-.003681              1              0                    R 48      475623 510 5 5 1 8    99.0   97.0,0.066,0.045,0.45,0.52
 51 2287.843469 6.904E-28 2.155E+01.03590.038 4673.53810.67-.003711              1              0                    R 49      475623 510 5 5 1 8   101.0   99.0,0.0659,0.045,0.45,0.52
 51 2289.717042 2.812E-28 2.163E+01.03550.038 4862.74110.67-.003741              1              0                    R 50      375623 510 5 5 1 8   103.0  101.0,0.0658,0.045,0.44,0.52
 51 2291.548195 1.124E-28 2.170E+01.03520.037 5055.60290.67-.003770              1              0                    R 51      375623 510 5 5 1 8   105.0  103.0,0.0657,0.045,0.44,0.52
 51 2293.336784 4.416E-29 2.177E+01.03480.037 5252.11620.67-.003798              1              0                    R 52      375623 510 5 5 1 8   107.0  105.0,0.0656,0.0449,0.43,0.52
 51 2295.082667 1.703E-29 2.183E+01.03450.037 5452.27330.67-.003825              1              0                    R 53      375623 510 5 5 1 8   109.0  107.0,0.0655,0.0449,0.43,0.52
 51 2296.785698 6.450E-30 2.190E+01.03420.036 5656.06660.67-.003852              1              0                    R 54      375623 510 5 5 1 8   111.0  109.0,0.0654,0.0449,0.43,0.52
 51 2298.445736 2.400E-30 2.197E+01.03380.036 5863.48830.67-.003877              1              0                    R 55      375623 510 5 5 1 8   113.0  111.0,0.0653,0.0449,0.42,0.52
 51 2300.062637 8.770E-31 2.204E+01.03350.036 6074.53040.67-.003902              1              0                    R 56      375623 510 5 5 1 8   115.0  113.0,0.0651,0.0449,0.42,0.52
 51 2301.636256 3.148E-31 2.210E+01.03320.035 6289.18470.67-.003926              1              0                    R 57      375623 510 5 5 1 8   117.0  115.0,0.065,0.0449,0.42,0.52
 51 2303.166452 1.110E-31 2.217E+01.03290.035 6507.44310.67-.003950              1              0                    R 58      375623 510 5 5 1 8   119.0  117.0,0.0649,0.0449,0.41,0.52
 51 3970.718034 2.264E-31 3.476E-01.03520.037 5252.11620.74-.006176              2              0                    P 52      375623 5 8 5 5 2 8   103.0  105.0,0.0657,0.045,0.44,0.52
 51 3977.940024 5.796E-31 3.504E-01.03550.038 5055.60290.74-.006154              2              0                    P 51      375623 5 8 5 5 2 8   101.0  103.0,0.0658,0.045,0.44,0.52
 51 3985.099380 1.457E-30 3.532E-01.03590.038 4862.74110.74-.006132              2              0                    P 50      475623 5 8 5 5 2 8    99.0  101.0,0.0659,0.045,0.45,0.52
 51 3988.681183 1.282E-31 1.121E+00.03900.041 5563.81840.70-.005949              3              1                    P 42      465623 5 8 5 5 2 8    83.0   85.0,0.0668,0.0451,0.48,0.52
 51 3992.195964 3.598E-30 3.561E-01.03620.038 4673.53810.74-.006109              2              0                    P 49      475623 5 8 5 5 2 8    97.0   99.0,0.066,0.045,0.45,0.52
